538.0|vor|preposition|before|Vor dem Gebäude wartete eine lange Schlange.|A long line waited before the building.|vor;der;Gebäude;warten;ein;lang;Schlange
539.0|das Gericht|Nomen|the court|Das Gericht entschied gegen den Angeklagten.|The court ruled against the defendant.|der;Gericht;entscheiden;gegen;der;angeklagter
540.0|machen|verb|do|Was wirst du aus dieser Situation machen?|What will you do about this situation?|was;wirst;du;aus;dieser;Situation;machen
543.0|mir|pronoun|me|Gib mir die Wahrheit, nichts als die Wahrheit.|Give me the truth, nothing but the truth.|Gib;mir;der;Wahrheit;nichts;als;der;Wahrheit
545.0|leicht|adjective|light|Das Paket war überraschend leicht und kompakt.|The package was surprisingly light and compact.|der;Paket;sein;überraschend;leicht;und;kompakt
551.0|öffnen|verb|open|Könntest du bitte die Tür für mich öffnen?|Could you please open the door for me?|Könntest;du;bitte;der;Tür;für;mich;öffnen
553.0|der Sekt|noun|sparkling wine|Der Sekt wurde bei der Feier großzügig verteilt.|The sparkling wine was generously served at the party.|der;Sekt;werden;bei;der;Feier;großzügig;verteilen
556.0|alle|pronoun|all|Alle warteten gespannt auf die nächste Szene.|Everyone waited excitedly for the next scene.|alle;warten;gespannt;auf;der;nächster;Szene
559.0|Kunstfreiheit|noun|artistic freedom|Die Kunstfreiheit ist ein wichtiges Grundrecht.|Artistic freedom is an important fundamental right.|der;Kunstfreiheit;sein;ein;wichtig;Grundrecht
560.0|decken|verb|cover|Sie mussten das Dach mit Planen vor Regen decken.|They had to cover the roof with tarps to protect from rain.|sie;mussten;der;Dach;mit;Plane;vor;Regen;decken
567.0|nutzen|verb|use|Viele Menschen nutzen täglich öffentliche Verkehrsmittel.|Many people use public transportation daily.|vieler;Mensch;nutzen;täglich;öffentlich;Verkehrsmittel
570.0|lieber|Adverb|rather|Ich würde lieber drinnen bleiben, es regnet stark.|I'd rather stay inside; it's raining heavily.|ich;werden;lieber;drinnen;bleiben;es;regnen;stark
572.0|der Konjunktiv|noun|the subjunctive|Im Konjunktiv klingt der Satz höflicher.|The sentence sounds more polite in the subjunctive.|in;Konjunktiv;klingen;der;Satz;höflich
579.0|der Konflikt|noun|the conflict|Der Konflikt zwischen den Parteien eskaliert.|The conflict between the parties is escalating.|der;Konflikt;zwischen;der;Partei;eskalieren
582.0|das Gesetz|noun|law|Das Gesetz schützt die Rechte aller Bürger gleichermaßen.|The law protects the rights of all citizens equally.|der;Gesetz;schützen;der;Recht;aller;Bürger;gleichermaßen
587.0|der Reptiloid|noun|reptiloid|Die Verschwörungstheorie über den Reptiloid ist absurd.|The conspiracy theory about the reptiloid is absurd.|der;Verschwörungstheorie;über;der;Reptiloid;sein;absurd
597.0|die Welt|noun|world|Die Welt sah plötzlich friedlicher aus als zuvor.|The world suddenly looked more peaceful than before.|der;Welt;aussehen;plötzlich;friedlich;aus;als;zuvor
600.0|der Faschist|noun|fascist|Der Faschist wurde in der Rede stark kritisiert.|The fascist was heavily criticized in the speech.|der;Faschist;werden;in;der;Rede;stark;kritisieren
605.0|zurück|adverb|back|Ich komme gleich zurück nach dem Mittagessen.|I’ll come back right after lunch.|ich;kommen;gleich;zurück;nach;der;Mittagessen
608.0|das Loch|noun|the hole|Ein großes Loch klaffte mitten in der Straße.|A large hole gaped in the middle of the street.|ein;groß;Loch;klaffen;mitten;in;der;Straße
608.001|der Loch|noun|the Loch|Das berühmte Loch Ness zieht viele Touristen an.|The famous Loch Ness attracts many tourists.|der;berühmt;Loch;Ness;anziehen;vieler;Tourist;an
614.0|ihnen|pronoun|them|Ich habe ihnen bereits alle Dokumente geschickt.|I have already sent them all the documents.|ich;haben;ihnen;bereits;aller;Dokument;schicken
615.0|die Rose|noun|the rose|Die Rose duftete süß und zog die Bienen an.|The rose smelled sweet and attracted the bees.|der;Rose;duften;süß;und;anziehen;der;Biene;an
618.0|der Weg|noun|way|Der Weg zum Ziel war voller Hindernisse.|The way to the goal was full of obstacles.|der;Weg;zu;Ziel;sein;voll;Hindernis
650.0|vielleicht|adverb|perhaps|Vielleicht sollten wir morgen früh aufbrechen.|Perhaps we should leave early tomorrow.|vielleicht;sollen;wir;morgen;früh;aufbrechen
656.0|das Ken|noun|the Ken|Das Ken ist ein Begriff aus der Popkultur.|The Ken is a term from pop culture.|der;Ken;sein;ein;Begriff;aus;der;Popkultur
658.0|gehören|verb|belong|Die Bücher gehören zu einer besonderen Sammlung.|The books belong to a special collection.|der;Buch;gehören;zu;ein;besonderer;Sammlung
662.0|die Zensur|noun|censorship|Die Zensur unterdrückte jede kritische Stimme.|Censorship suppressed every critical voice.|der;Zensur;unterdrücken;jeder;kritisch;Stimme
663.0|immer|adverb|always|Er war immer freundlich zu seinen Nachbarn.|He was always kind to his neighbors.|er;sein;immer;freundlich;zu;sein;Nachbar
664.0|sehr|adverb|very|Der Film war sehr intensiv und voller Emotionen.|The film was very intense and full of emotions.|der;Film;sein;sehr;intensiv;und;voll;Emotion
665.0|laut|adjective|loud|Das Konzert war extrem laut und energiegeladen.|The concert was extremely loud and energetic.|der;Konzert;sein;extrem;laut;und;energiegeladen
666.0|beschweren|verb|complain|Die Gäste beschweren sich über den lauten Verkehr.|The guests complain about the loud traffic.|der;Gast;beschweren;sich;über;der;laut;Verkehr
672.0|das Band|noun|ribbon|Das Band um das Geschenk war aus rotem Satin.|The ribbon around the gift was made of red satin.|der;Band;um;der;Geschenk;sein;aus;rot;Satin
672.001|der Band|noun|volume|Der zweite Band der Reihe erschien mit großem Erfolg.|The second volume of the series was published with great success.|der;zweiter;Band;der;Reihe;erscheinen;mit;groß;Erfolg
672.002|die Band|noun|the band|Die Band spielt heute Abend im Stadtpark.|The band is playing in the city park tonight.|der;Band;spielen;heute;Abend;in;Stadtpark
674.0|er|pronoun|he|Er erklomm den Gipfel mit erstaunlicher Ausdauer.|He climbed the summit with astonishing perseverance.|er;erklomm;der;Gipfel;mit;erstaunlich;Ausdauer
679.0|beschimpfen|verb|to insult|Er beschimpfte den Fahrer wegen der Verspätung.|He insulted the driver because of the delay.|er;beschimpfen;der;Fahrer;wegen;der;Verspätung
688.0|natürlich|adverb|naturally|Natürlich helfe ich dir bei den Vorbereitungen.|Naturally, I’ll help you with the preparations.|natürlich;helfen;ich;dir;bei;der;Vorbereitung
691.0|das Recht|noun|the right|Jeder hat das Recht auf freie Meinungsäußerung.|Everyone has the right to free expression.|jeder;haben;der;Recht;auf;frei;Meinungsäußerung
698.0|die Anwältin|noun|lawyer|Die Anwältin plädierte überzeugend vor Gericht.|The lawyer argued convincingly in court.|der;Anwältin;plädieren;überzeugend;vor;Gericht
702.0|lächerlich|adjective|ridiculous|Die lächerlich teuren Preise sorgten für Empörung.|The ridiculously high prices caused outrage.|der;lächerlich;teuer;Preis;sorgen;für;Empörung
703.0|der Mann|Noun|man|Der Mann hob das schwere Paket mit Leichtigkeit.|The man lifted the heavy package with ease.|der;Mann;heben;der;schwer;Paket;mit;Leichtigkeit
709.0|was|pronoun|what|Was treibt dich dazu, solche Risiken einzugehen?|What drives you to take such risks?|was;treiben;dich;dazu;solcher;Risiko;eingehen
711.0|passieren|verb|happen|Was könnte Schlimmes passieren, wenn wir warten?|What could happen if we wait?|was;können;Schlimmes;passieren;wenn;wir;warten
716.0|euch|pronoun|you (plural)|Ich wünsche euch viel Erfolg bei der Prüfung.|I wish you all the best for the exam.|ich;wünschen;euch;viel;Erfolg;bei;der;Prüfung
717.0|sagen|Verb|say|Ich wollte dir etwas Wichtiges sagen, hör zu.|I wanted to say something important to you, listen.|ich;wollen;dir;etwas;Wichtiges;sagen;zuhör;zu
747.0|nein|adverb|no|Er sagte nein und verließ den Raum sofort.|He said no and left the room immediately.|er;neinsagen;nein;und;verlassen;der;Raum;sofort
751.0|wirklich|adverb|really|Das war wirklich das beste Buch, das ich je gelesen habe.|That was really the best book I've ever read.|der;sein;wirklich;der;gut;Buch;der;ich;je;lesen;haben
753.0|der Dan|noun|the Dan|Der Dan ist ein Meistertitel im Kampfsport.|The Dan is a master title in martial arts.|der;Dan;sein;ein;Meistertitel;in;Kampfsport
757.0|die Lust|noun|desire|Seine Lust auf Abenteuer war unstillbar.|His desire for adventure was insatiable.|sein;Lust;auf;Abenteuer;sein;unstillbar
761.0|das Experiment|noun|the experiment|Das Experiment zeigte verblüffende Ergebnisse in der Physik.|The experiment revealed astonishing results in physics.|der;Experiment;zeigen;verblüffend;Ergebnis;in;der;Physik
766.0|wer|pronoun|who|Wer wagt es, in die Tiefen des Abgrunds zu blicken?|Who dares to look into the depths of the abyss?|wer;wagen;es;in;der;Tiefe;der;Abgrund;zu;blicken
767.0|erlauben|verb|to allow|Der Lehrer erlaubte die Diskussion im Unterricht.|The teacher allowed the discussion in class.|der;Lehrer;erlauben;der;Diskussion;in;Unterricht
770.0|verbieten|verb|forbid|Man wollte den Verkauf von Alkohol verbieten.|They wanted to forbid the sale of alcohol.|man;wollen;der;Verkauf;von;Alkohol;verbieten
773.0|wollen|verb|to want|Sie wollen den geheimen Weg nicht preisgeben.|They don't want to reveal the secret path.|sie;wollen;der;geheim;Weg;nicht;preisgeben
776.0|die Meinung|noun|the opinion|Seine Meinung war klar und gut begründet.|His opinion was clear and well-founded.|sein;Meinung;sein;klar;und;gut;begründen
777.0|hier|adverb|here|Hier lauert die Wahrheit im Schatten der Täuschung.|Here, the truth lurks in the shadow of deception.|hier;laueren;der;Wahrheit;in;Schatten;der;Täuschung
785.0|das Glück|noun|luck|Das Glück war auf seiner Seite beim Kartenspiel.|Luck was on his side during the card game.|der;Glück;sein;auf;sein;Seite;bei;Kartenspiel
793.0|glauben|Verb|believe|Ich glaube, dass alles möglich ist, wenn man will.|I believe that everything is possible if one wants to.|ich;glauben;dass;alle;möglich;sein;wenn;man;wollen
797.0|wahnsinnig|adjective|crazy|Das Tempo der Arbeit war wahnsinnig hoch.|The pace of the work was insanely high.|der;Tempo;der;Arbeit;sein;wahnsinnig;hoch
805.0|der Nationalsozialist|noun|the Nazi|Ein Nationalsozialist propagierte gefährliche Ideologien.|A Nazi propagated dangerous ideologies.|ein;Nationalsozialist;propagieren;gefährlich;Ideologie
808.0|niemals|adverb|never|Niemals werde ich dieses Versprechen brechen.|Never will I break this promise.|niemals;werden;ich;dieser;Versprechen;brechen
814.0|diskutieren|verb|to discuss|Die Gruppe begann, lebhaft zu diskutieren.|The group started to discuss lively.|der;Gruppe;beginnen;lebhaft;zu;diskutieren
820.0|die Geschichte|Noun|the story|Die Geschichte, die er erzählte, war herzzerreißend.|The story he told was heartbreaking.|der;Geschichte;der;er;erzählen;sein;herzzerreißend
824.0|vertrauen|verb|trust|Man sollte niemals blind auf Fremde vertrauen.|One should never blindly trust strangers.|man;sollen;niemals;blind;auf;Fremd;vertrauen
828.0|der Staat|noun|the state|Der Staat hat neue Gesetze verabschiedet.|The state has passed new laws.|der;Staat;haben;neu;Gesetz;verabschieden
830.0|Polizeiapparat|noun|police apparatus|Der Polizeiapparat arbeitet effizient im Einsatz.|The police apparatus works efficiently in operations.|der;Polizeiapparat;arbeiten;effizient;in;Einsatz
841.0|die Polizei|noun|the police|Die Polizei klärte den Fall in kurzer Zeit.|The police solved the case in a short time.|der;Polizei;klärn;der;Fall;in;kurz;Zeit
843.0|selbst|pronoun|self|Er machte das Möbelstück ganz allein selbst.|He made the piece of furniture all by himself.|er;machen;der;Möbelstück;ganz;allein;selbst
847.0|der Nazi|noun|the Nazi|Der Film dokumentiert die Verbrechen der Nazis.|The film documents the crimes of the Nazis.|der;Film;dokumentieren;der;Verbrechen;der;Nazi
855.0|anzünden|verb|to ignite|Er wollte das Lagerfeuer schnell anzünden.|He wanted to ignite the campfire quickly.|er;wollen;der;Lagerfeuer;schnell;anzünden
860.0|friedlich|adjective|peaceful|Die Versammlung verlief völlig friedlich.|The assembly was completely peaceful.|der;Versammlung;verlaufen;völlig;friedlich
863.0|die Gewalt|noun|violence|Die Gewalt in Filmen nimmt immer mehr zu.|The violence in movies is increasing.|der;Gewalt;in;Film;zunehmen;immer;mehr;zu
865.0|ankommen|verb|to arrive|Der Zug wird pünktlich am Hauptbahnhof ankommen.|The train will arrive on time at the main station.|der;Zug;werden;pünktlich;an;Hauptbahnhof;ankommen
874.0|bleiben|verb|stay|Wir bleiben noch eine Weile im Café sitzen.|We stay in the café for a while longer.|wir;bleiben;noch;ein;Weile;in;Café;sitzen
875.0|die Militanz|noun|the militancy|Die Militanz der Gruppe sorgte für Besorgnis.|The militancy of the group caused concern.|der;Militanz;der;Gruppe;sorgen;für;Besorgnis
919.0|langsam|adjective|slow|Er ging langsam durch den nebligen Wald.|He walked slowly through the foggy forest.|er;gehen;langsam;durch;der;neblig;Wald
924.0|der Club|Noun|club|Der Club war bis zum Morgengrauen geöffnet.|The club was open until dawn.|der;Club;sein;bis;zu;Morgengrauen;öffnen
929.0|ziemlich|adverb|quite|Das war ein ziemlich aufregender Tag für uns.|That was quite an exciting day for us.|der;sein;ein;ziemlich;aufregend;Tag;für;uns
930.0|klar|adjective|clear|Die Anweisung war klar und verständlich.|The instruction was clear and understandable.|der;Anweisung;sein;klar;und;verständlich
936.0|die Stadt|noun|the city|Die Stadt erwachte mit dem ersten Licht des Tages.|The city awakened with the first light of the day.|der;Stadt;erwachen;mit;der;erster;Licht;der;Tag
941.0|das Dach|noun|roof|Das Dach des Hauses wurde komplett erneuert.|The roof of the house was completely renovated.|der;Dach;der;Haus;werden;komplett;erneuern
943.0|die Woche|noun|the week|Die Woche begann hektisch, endete aber ruhig.|The week started hectic but ended calmly.|der;Woche;beginnen;hektisch;enden;aber;ruhig
944.0|wach|adjective|awake|Ich bin jetzt wach und kann nicht mehr schlafen.|I am awake now and can’t sleep anymore.|ich;sein;jetzt;wach;und;können;nicht;mehr;schlafen
945.0|tausend|adjective|thousand|In der Halle waren fast tausend Zuschauer.|There were almost a thousand spectators in the hall.|in;der;Halle;sein;fast;tausend;Zuschauer
946.0|die Flasche|noun|the bottle|Die Flasche war halb mit Wasser gefüllt.|The bottle was half-filled with water.|der;Flasche;sein;halb;mit;Wasser;füllen
947.0|der Schnaps|noun|schnapps|Nach dem Essen tranken sie einen Schnaps.|After the meal, they drank a schnapps.|nach;der;essen;tranken;sie;ein;Schnaps
950.0|kommen|verb|to come|Die Chance, zu kommen, wurde ihm verwehrt.|The chance to come was denied to him.|der;Chance;zu;kommen;werden;ihm;verwehren
953.0|die Freitagnacht|noun|Friday night|Die Freitagnacht war voller Musik und guter Laune.|Friday night was full of music and good vibes.|der;Freitagnacht;sein;voll;Musik;und;gut;Laune
958.0|die Früh|noun|the early hours|Die Früh ist die beste Zeit für einen Spaziergang.|The early hours are the best time for a walk.|der;Früh;sein;der;gut;Zeit;für;ein;Spaziergang
958.001|der Früh|noun|early (archaic)|Der Früh war einst ein Begriff für Morgen.|The early morning was once referred to as Früh.|der;Früh;sein;einst;ein;Begriff;für;Morgen
958.002|das Früh|noun|the dawn|Das Früh erstrahlt in einem goldenen Glanz am Horizont.|The dawn shines in a golden glow on the horizon.|der;Früh;erstrahlen;in;ein;golden;Glanz;an;Horizont
960.0|das Bett|noun|bed|Nach einem langen Tag ist das Bett ein Segen.|After a long day, the bed is a blessing.|nach;ein;lang;Tag;sein;der;Bett;ein;Segen
961.0|gehen|verb|go|Wir gehen heute zum Konzert in der Altstadt.|We are going to the concert in the old town today.|wir;gehen;heute;zu;Konzert;in;der;Altstadt
965.0|der Samstag|noun|Saturday|Der Samstag war ideal für einen Ausflug ins Grüne.|Saturday was perfect for a trip to the countryside.|der;Samstag;sein;ideal;für;ein;Ausflug;in;grüne
970.0|anfangen|Verb|to start|Wir sollten besser jetzt damit anfangen.|We should better start with it now.|wir;sollen;gut;jetzt;damit;anfangen
973.0|einfach|adjective|simple|Das war eine einfach geniale Idee von dir!|That was a simply brilliant idea of yours!|der;sein;ein;einfach;genial;Idee;von;dir
